Datetime	NDVI
2017-04-09 11:00:00	0.061262694418744976
2017-04-09 12:00:00	0.06162880706802403
2017-04-09 13:00:00	0.06199410147277026
2017-04-09 14:00:00	0.0623585776329837
2017-04-09 15:00:00	0.0627222355486643
2017-04-09 16:00:00	0.0630850752198121
2017-04-09 17:00:00	0.0634470966464271
2017-04-09 18:00:00	0.06380829982850926
2017-04-09 19:00:00	0.06416868476605864
2017-04-09 20:00:00	0.06452825145907519
2017-04-09 21:00:00	0.06488699990755893
2017-04-09 22:00:00	0.06524493011150986
2017-04-09 23:00:00	0.06560204207092797
2017-04-10 00:00:00	0.06595833578581327
2017-04-10 01:00:00	0.06631381125616576
2017-04-10 02:00:00	0.06666846848198545
2017-04-10 03:00:00	0.06702230746327231
2017-04-10 04:00:00	0.06737532820002635
2017-04-10 05:00:00	0.0677275306922476
2017-04-10 06:00:00	0.06807891493993604
2017-04-10 07:00:00	0.06842948094309165
2017-04-10 08:00:00	0.06877922870171443
2017-04-10 09:00:00	0.06912815821580442
2017-04-10 10:00:00	0.06947626948536162
2017-04-10 11:00:00	0.06982356251038596
2017-04-10 12:00:00	0.07017003729087753
2017-04-10 13:00:00	0.07051569382683627
2017-04-10 14:00:00	0.0708605321182622
2017-04-10 15:00:00	0.07120455216515531
2017-04-10 16:00:00	0.07154775396751561
2017-04-10 17:00:00	0.07189013752534311
2017-04-10 18:00:00	0.07223170283863779
2017-04-10 19:00:00	0.07257244990739965
2017-04-10 20:00:00	0.0729123787316287
2017-04-10 21:00:00	0.07325148931132494
2017-04-10 22:00:00	0.07358978164648838
2017-04-10 23:00:00	0.07392725573711899
2017-04-11 00:00:00	0.07426391158321678
2017-04-11 01:00:00	0.0745997491847818
2017-04-11 02:00:00	0.07493476854181397
2017-04-11 03:00:00	0.07526896965431334
2017-04-11 04:00:00	0.0756023525222799
2017-04-11 05:00:00	0.07593491714571364
2017-04-11 06:00:00	0.07626666352461456
2017-04-11 07:00:00	0.07659759165898268
2017-04-11 08:00:00	0.07692770154881799
2017-04-11 09:00:00	0.07725699319412047
2017-04-11 10:00:00	0.07758546659489017
2017-04-11 11:00:00	0.07791312175112704
2017-04-11 12:00:00	0.07823995866283108
2017-04-11 13:00:00	0.07856597733000233
2017-04-11 14:00:00	0.07889117775264076
2017-04-11 15:00:00	0.07921555993074637
2017-04-11 16:00:00	0.07953912386431916
2017-04-11 17:00:00	0.07986186955335917
2017-04-11 18:00:00	0.08018379699786635
2017-04-11 19:00:00	0.08050490619784072
2017-04-11 20:00:00	0.08082519715328226
2017-04-11 21:00:00	0.08114466986419101
2017-04-11 22:00:00	0.08146332433056695
2017-04-11 23:00:00	0.08178116055241007
2017-04-12 00:00:00	0.08209817852972037
2017-04-12 01:00:00	0.08241437826249787
2017-04-12 02:00:00	0.08272975975074255
2017-04-12 03:00:00	0.08304432299445443
2017-04-12 04:00:00	0.08335806799363348
2017-04-12 05:00:00	0.08367099474827973
2017-04-12 06:00:00	0.08398310325839314
2017-04-12 07:00:00	0.08429439352397378
2017-04-12 08:00:00	0.08460486554502158
2017-04-12 09:00:00	0.08491451932153658
2017-04-12 10:00:00	0.08522335485351876
2017-04-12 11:00:00	0.08553137214096812
2017-04-12 12:00:00	0.08583857118388467
2017-04-12 13:00:00	0.08614495198226843
2017-04-12 14:00:00	0.08645051453611936
2017-04-12 15:00:00	0.08675525884543749
2017-04-12 16:00:00	0.0870591849102228
2017-04-12 17:00:00	0.08736229273047527
2017-04-12 18:00:00	0.08766458230619496
2017-04-12 19:00:00	0.08796605363738183
2017-04-12 20:00:00	0.0882667067240359
2017-04-12 21:00:00	0.08856654156615715
2017-04-12 22:00:00	0.08886555816374557
2017-04-12 23:00:00	0.0891637565168012
2017-04-13 00:00:00	0.089461136625324
2017-04-13 01:00:00	0.08975769848931399
2017-04-13 02:00:00	0.09005344210877117
2017-04-13 03:00:00	0.09034836748369554
2017-04-13 04:00:00	0.0906424746140871
2017-04-13 05:00:00	0.09093576349994587
2017-04-13 06:00:00	0.09122823414127179
2017-04-13 07:00:00	0.0915198865380649
2017-04-13 08:00:00	0.09181072069032523
2017-04-13 09:00:00	0.09210073659805271
2017-04-13 10:00:00	0.0923899342612474
2017-04-13 11:00:00	0.09267831367990927
2017-04-13 12:00:00	0.09296587485403832
2017-04-13 13:00:00	0.09325261778363457
2017-04-13 14:00:00	0.09353854246869803
2017-04-13 15:00:00	0.09382364890922863
2017-04-13 16:00:00	0.09410793710522643
2017-04-13 17:00:00	0.09439140705669145
2017-04-13 18:00:00	0.09467405876362361
2017-04-13 19:00:00	0.09495589222602302
2017-04-13 20:00:00	0.09523690744388957
2017-04-13 21:00:00	0.09551710441722329
2017-04-13 22:00:00	0.09579648314602424
2017-04-13 23:00:00	0.09607504363029236
2017-04-14 00:00:00	0.09635278587002767
2017-04-14 01:00:00	0.09662970986523017
2017-04-14 02:00:00	0.09690581561589987
2017-04-14 03:00:00	0.09718110312203673
2017-04-14 04:00:00	0.09745557238364078
2017-04-14 05:00:00	0.09772922340071204
2017-04-14 06:00:00	0.09800205617325047
2017-04-14 07:00:00	0.0982740707012561
2017-04-14 08:00:00	0.09854526698472892
2017-04-14 09:00:00	0.09881564502366892
2017-04-14 10:00:00	0.09908520481807608
2017-04-14 11:00:00	0.09935394636795045
2017-04-14 12:00:00	0.09962186967329201
2017-04-14 13:00:00	0.09988897473410077
2017-04-14 14:00:00	0.10015526155037673
2017-04-14 15:00:00	0.10042073012211983
2017-04-14 16:00:00	0.10068538044933016
2017-04-14 17:00:00	0.10094921253200766
2017-04-14 18:00:00	0.10121222637015233
2017-04-14 19:00:00	0.10147442196376423
2017-04-14 20:00:00	0.10173579931284328
2017-04-14 21:00:00	0.10199635841738952
2017-04-14 22:00:00	0.10225609927740298
2017-04-14 23:00:00	0.1025150218928836
2017-04-15 00:00:00	0.10277312626383138
2017-04-15 01:00:00	0.1030304123902464
2017-04-15 02:00:00	0.1032868802721286
2017-04-15 03:00:00	0.10354252990947795
2017-04-15 04:00:00	0.10379736130229454
2017-04-15 05:00:00	0.10405137445057827
2017-04-15 06:00:00	0.1043045693543292
2017-04-15 07:00:00	0.10455694601354734
2017-04-15 08:00:00	0.10480850442823267
2017-04-15 09:00:00	0.10505924459838516
2017-04-15 10:00:00	0.10530916652400484
2017-04-15 11:00:00	0.10555827020509172
2017-04-15 12:00:00	0.10580655564164577
2017-04-15 13:00:00	0.10605402283366704
2017-04-15 14:00:00	0.10630067178115546
2017-04-15 15:00:00	0.10654650248411109
2017-04-15 16:00:00	0.10679151494253392
2017-04-15 17:00:00	0.10703570915642391
2017-04-15 18:00:00	0.1072790851257811
2017-04-15 19:00:00	0.10752164285060546
2017-04-15 20:00:00	0.10776338233089704
2017-04-15 21:00:00	0.10800430356665579
2017-04-15 22:00:00	0.10824440655788173
2017-04-15 23:00:00	0.10848369130457486
2017-04-16 00:00:00	0.10872215780673518
2017-04-16 01:00:00	0.10895980606436269
2017-04-16 02:00:00	0.10919663607745736
2017-04-16 03:00:00	0.10943264784601926
2017-04-16 04:00:00	0.1096678413700483
2017-04-16 05:00:00	0.10990221664954455
2017-04-16 06:00:00	0.11013577368450798
2017-04-16 07:00:00	0.11036851247493862
2017-04-16 08:00:00	0.11060043302083646
2017-04-16 09:00:00	0.11083153532220145
2017-04-16 10:00:00	0.11106181937903363
2017-04-16 11:00:00	0.11129128519133301
2017-04-16 12:00:00	0.11151993275909958
2017-04-16 13:00:00	0.11174776208233334
2017-04-16 14:00:00	0.11197477316103427
2017-04-16 15:00:00	0.11220096599520238
2017-04-16 16:00:00	0.11242634058483772
2017-04-16 17:00:00	0.11265089692994022
2017-04-16 18:00:00	0.1128746350305099
2017-04-16 19:00:00	0.11309755488654678
2017-04-16 20:00:00	0.11331965649805086
2017-04-16 21:00:00	0.11354093986502209
2017-04-16 22:00:00	0.11376140498746054
2017-04-16 23:00:00	0.11398105186536617
2017-04-17 00:00:00	0.11419988049873898
2017-04-17 01:00:00	0.11441789088757898
2017-04-17 02:00:00	0.11463508303188619
2017-04-17 03:00:00	0.11485145693166057
2017-04-17 04:00:00	0.11506701258690212
2017-04-17 05:00:00	0.11528174999761089
2017-04-17 06:00:00	0.11549566916378684
2017-04-17 07:00:00	0.11570877008542997
2017-04-17 08:00:00	0.11592105276254026
2017-04-17 09:00:00	0.1161325171951178
2017-04-17 10:00:00	0.11634316338316247
2017-04-17 11:00:00	0.11655299132667435
2017-04-17 12:00:00	0.11676200102565343
2017-04-17 13:00:00	0.11697019248009968
2017-04-17 14:00:00	0.11717756569001313
2017-04-17 15:00:00	0.11738412065539375
2017-04-17 16:00:00	0.11758985737624157
2017-04-17 17:00:00	0.11779477585255657
2017-04-17 18:00:00	0.11799887608433877
2017-04-17 19:00:00	0.11820215807158814
2017-04-17 20:00:00	0.11840462181430474
2017-04-17 21:00:00	0.1186062673124885
2017-04-17 22:00:00	0.1188070945661394
2017-04-17 23:00:00	0.11900710357525757
2017-04-18 00:00:00	0.11920629433984287
2017-04-18 01:00:00	0.11940466685989537
2017-04-18 02:00:00	0.11960222113541505
2017-04-18 03:00:00	0.11979895716640196
2017-04-18 04:00:00	0.11999487495285602
2017-04-18 05:00:00	0.12018997449477725
2017-04-18 06:00:00	0.12038425579216572
2017-04-18 07:00:00	0.12057771884502133
2017-04-18 08:00:00	0.12077036365334418
2017-04-18 09:00:00	0.12096219021713418
2017-04-18 10:00:00	0.12115319853639138
2017-04-18 11:00:00	0.12134338861111574
2017-04-18 12:00:00	0.12153276044130733
2017-04-18 13:00:00	0.12172131402696607
2017-04-18 14:00:00	0.12190904936809202
2017-04-18 15:00:00	0.12209596646468518
2017-04-18 16:00:00	0.12228206531674546
2017-04-18 17:00:00	0.12246734592427298
2017-04-18 18:00:00	0.12265180828726767
2017-04-18 19:00:00	0.12283545240572959
2017-04-18 20:00:00	0.12301827827965865
2017-04-18 21:00:00	0.1232002859090549
2017-04-18 22:00:00	0.12338147529391835
2017-04-18 23:00:00	0.12356184643424896
2017-04-19 00:00:00	0.1237413993300468
2017-04-19 01:00:00	0.1239201339813118
2017-04-19 02:00:00	0.12409805038804397
2017-04-19 03:00:00	0.12427514855024337
2017-04-19 04:00:00	0.12445142846790995
2017-04-19 05:00:00	0.12462689014104371
2017-04-19 06:00:00	0.12480153356964466
2017-04-19 07:00:00	0.12497535875371277
2017-04-19 08:00:00	0.1251483656932481
2017-04-19 09:00:00	0.12532055438825063
2017-04-19 10:00:00	0.1254919248387203
2017-04-19 11:00:00	0.1256624770446572
2017-04-19 12:00:00	0.12583221100606126
2017-04-19 13:00:00	0.12600112672293254
2017-04-19 14:00:00	0.126169224195271
2017-04-19 15:00:00	0.12633650342307662
2017-04-19 16:00:00	0.12650296440634942
2017-04-19 17:00:00	0.12666860714508943
2017-04-19 18:00:00	0.12683343163929664
2017-04-19 19:00:00	0.126997437888971
2017-04-19 20:00:00	0.1271606258941126
2017-04-19 21:00:00	0.12732299565472133
2017-04-19 22:00:00	0.1274845471707973
2017-04-19 23:00:00	0.12764528044234044
2017-04-20 00:00:00	0.12780519546935076
2017-04-20 01:00:00	0.12796429225182826
2017-04-20 02:00:00	0.128122570789773
2017-04-20 03:00:00	0.12828003108318486
2017-04-20 04:00:00	0.12843667313206392
2017-04-20 05:00:00	0.1285924969364102
2017-04-20 06:00:00	0.12874750249622363
2017-04-20 07:00:00	0.12890168981150427
2017-04-20 08:00:00	0.1290550588822521
2017-04-20 09:00:00	0.1292076097084671
2017-04-20 10:00:00	0.12935934229014928
2017-04-20 11:00:00	0.12951025662729868
2017-04-20 12:00:00	0.12966035271991527
2017-04-20 13:00:00	0.12980963056799902
2017-04-20 14:00:00	0.12995809017154997
2017-04-20 15:00:00	0.1301057315305681
2017-04-20 16:00:00	0.13025255464505342
2017-04-20 17:00:00	0.13039855951500595
2017-04-20 18:00:00	0.13054374614042566
2017-04-20 19:00:00	0.13068811452131252
2017-04-20 20:00:00	0.1308316646576666
2017-04-20 21:00:00	0.13097439654948786
2017-04-20 22:00:00	0.13111631019677633
2017-04-20 23:00:00	0.13125740559953197
2017-04-21 00:00:00	0.13139768275775476
2017-04-21 01:00:00	0.13153714167144478
2017-04-21 02:00:00	0.131675782340602
2017-04-21 03:00:00	0.13181360476522636
2017-04-21 04:00:00	0.13195060894531796
2017-04-21 05:00:00	0.1320867948808767
2017-04-21 06:00:00	0.13222216257190267
2017-04-21 07:00:00	0.1323567120183958
2017-04-21 08:00:00	0.13249044322035614
2017-04-21 09:00:00	0.13262335617778365
2017-04-21 10:00:00	0.13275545089067833
2017-04-21 11:00:00	0.13288672735904022
2017-04-21 12:00:00	0.1330171855828693
2017-04-21 13:00:00	0.13314682556216556
2017-04-21 14:00:00	0.133275647296929
2017-04-21 15:00:00	0.13340365078715968
2017-04-21 16:00:00	0.13353083603285748
2017-04-21 17:00:00	0.13365720303402248
2017-04-21 18:00:00	0.13378275179065469
2017-04-21 19:00:00	0.13390748230275407
2017-04-21 20:00:00	0.13403139457032065
2017-04-21 21:00:00	0.13415448859335444
2017-04-21 22:00:00	0.13427676437185537
2017-04-21 23:00:00	0.1343982219058235
2017-04-22 00:00:00	0.13451886119525883
2017-04-22 01:00:00	0.13463868224016137
2017-04-22 02:00:00	0.1347576850405311
2017-04-22 03:00:00	0.13487586959636796
2017-04-22 04:00:00	0.134993235907672
2017-04-22 05:00:00	0.13510978397444331
2017-04-22 06:00:00	0.13522551379668174
2017-04-22 07:00:00	0.13534042537438737
2017-04-22 08:00:00	0.1354545187075602
2017-04-22 09:00:00	0.1355677937962002
2017-04-22 10:00:00	0.13568025064030745
2017-04-22 11:00:00	0.13579188923988184
2017-04-22 12:00:00	0.1359027095949234
2017-04-22 13:00:00	0.13601271170543217
2017-04-22 14:00:00	0.1361218955714081
2017-04-22 15:00:00	0.13623026119285125
2017-04-22 16:00:00	0.13633780856976158
2017-04-22 17:00:00	0.13644453770213913
2017-04-22 18:00:00	0.1365504485899838
2017-04-22 19:00:00	0.1366555412332957
2017-04-22 20:00:00	0.13675981563207476
2017-04-22 21:00:00	0.13686327178632104
2017-04-22 22:00:00	0.1369659096960345
2017-04-22 23:00:00	0.13706772936121514
2017-04-23 00:00:00	0.13716873078186298
2017-04-23 01:00:00	0.13726891395797797
2017-04-23 02:00:00	0.13736827888956019
2017-04-23 03:00:00	0.13746682557660958
2017-04-23 04:00:00	0.13756455401912615
2017-04-23 05:00:00	0.13766146421710995
2017-04-23 06:00:00	0.13775755617056085
2017-04-23 07:00:00	0.13785282987947903
2017-04-23 08:00:00	0.13794728534386433
2017-04-23 09:00:00	0.13804092256371686
2017-04-23 10:00:00	0.13813374153903657
2017-04-23 11:00:00	0.13822574226982345
2017-04-23 12:00:00	0.13831692475607754
2017-04-23 13:00:00	0.1384072889977988
2017-04-23 14:00:00	0.13849683499498727
2017-04-23 15:00:00	0.13858556274764292
2017-04-23 16:00:00	0.13867347225576573
2017-04-23 17:00:00	0.13876056351935576
2017-04-23 18:00:00	0.13884683653841295
2017-04-23 19:00:00	0.13893229131293736
2017-04-23 20:00:00	0.1390169278429289
2017-04-23 21:00:00	0.1391007461283877
2017-04-23 22:00:00	0.13918374616931367
2017-04-23 23:00:00	0.1392659279657068
2017-04-24 00:00:00	0.13934729151756714
2017-04-24 01:00:00	0.13942783682489465
2017-04-24 02:00:00	0.13950756388768934
2017-04-24 03:00:00	0.13958647270595126
2017-04-24 04:00:00	0.13966456327968035
2017-04-24 05:00:00	0.1397418356088766
2017-04-24 06:00:00	0.13981828969354007
2017-04-24 07:00:00	0.1398939255336707
2017-04-24 08:00:00	0.13996874312926852
2017-04-24 09:00:00	0.14004274248033355
2017-04-24 10:00:00	0.14011592358686575
2017-04-24 11:00:00	0.14018828644886513
2017-04-24 12:00:00	0.14025983106633172
2017-04-24 13:00:00	0.1403305574392655
2017-04-24 14:00:00	0.14040046556766644
2017-04-24 15:00:00	0.14046955545153458
2017-04-24 16:00:00	0.14053782709086993
2017-04-24 17:00:00	0.14060528048567247
2017-04-24 18:00:00	0.14067191563594217
2017-04-24 19:00:00	0.14073773254167904
2017-04-24 20:00:00	0.14080273120288314
2017-04-24 21:00:00	0.1408669116195544
2017-04-24 22:00:00	0.14093027379169287
2017-04-24 23:00:00	0.1409928177192985
2017-04-25 00:00:00	0.14105454340237134
2017-04-25 01:00:00	0.14111545084091134
2017-04-25 02:00:00	0.14117554003491858
2017-04-25 03:00:00	0.141234810984393
2017-04-25 04:00:00	0.14129326368933454
2017-04-25 05:00:00	0.14135089814974333
2017-04-25 06:00:00	0.1414077143656193
2017-04-25 07:00:00	0.14146371233696242
2017-04-25 08:00:00	0.14151889206377277
2017-04-25 09:00:00	0.14157325354605027
2017-04-25 10:00:00	0.141626796783795
2017-04-25 11:00:00	0.14167952177700688
2017-04-25 12:00:00	0.14173142852568596
2017-04-25 13:00:00	0.14178251702983224
2017-04-25 14:00:00	0.1418327872894457
2017-04-25 15:00:00	0.14188223930452634
2017-04-25 16:00:00	0.1419308730750742
2017-04-25 17:00:00	0.1419786886010892
2017-04-25 18:00:00	0.14202568588257142
2017-04-25 19:00:00	0.14207186491952078
2017-04-25 20:00:00	0.14211722571193738
2017-04-25 21:00:00	0.1421617682598212
2017-04-25 22:00:00	0.14220549256317214
2017-04-25 23:00:00	0.1422483986219903
2017-04-26 00:00:00	0.1422904864362756
2017-04-26 01:00:00	0.14233175600602813
2017-04-26 02:00:00	0.14237220733124786
2017-04-26 03:00:00	0.14241184041193475
2017-04-26 04:00:00	0.1424506552480888
2017-04-26 05:00:00	0.1424886518397101
2017-04-26 06:00:00	0.14252583018679857
2017-04-26 07:00:00	0.14256219028935418
2017-04-26 08:00:00	0.14259773214737703
2017-04-26 09:00:00	0.14263245576086708
2017-04-26 10:00:00	0.14266636112982428
2017-04-26 11:00:00	0.14269944825424868
2017-04-26 12:00:00	0.14273171713414026
2017-04-26 13:00:00	0.14276316776949902
2017-04-26 14:00:00	0.14279380016032497
2017-04-26 15:00:00	0.14282361430661816
2017-04-26 16:00:00	0.1428526102083785
2017-04-26 17:00:00	0.14288078786560604
2017-04-26 18:00:00	0.14290814727830073
2017-04-26 19:00:00	0.14293468844646262
2017-04-26 20:00:00	0.14296041137009172
2017-04-26 21:00:00	0.142985316049188
2017-04-26 22:00:00	0.14300940248375144
2017-04-26 23:00:00	0.14303267067378211
2017-04-27 00:00:00	0.14305512061927994
2017-04-27 01:00:00	0.14307675232024494
2017-04-27 02:00:00	0.14309756577667718
2017-04-27 03:00:00	0.14311756098857656
2017-04-27 04:00:00	0.14313673795594314
2017-04-27 05:00:00	0.14315509667877693
2017-04-27 06:00:00	0.1431726371570779
2017-04-27 07:00:00	0.14318935939084604
2017-04-27 08:00:00	0.14320526338008138
2017-04-27 09:00:00	0.1432203491247839
2017-04-27 10:00:00	0.14323461662495363
2017-04-27 11:00:00	0.14324806588059052
2017-04-27 12:00:00	0.14326069689169463
2017-04-27 13:00:00	0.14327250965826588
2017-04-27 14:00:00	0.14328350418030436
2017-04-27 15:00:00	0.14329368045781
2017-04-27 16:00:00	0.14330303849078285
2017-04-27 17:00:00	0.14331157827922286
2017-04-27 18:00:00	0.14331929982313008
2017-04-27 19:00:00	0.14332620312250446
2017-04-27 20:00:00	0.14333228817734606
2017-04-27 21:00:00	0.14333755498765482
2017-04-27 22:00:00	0.1433420035534308
2017-04-27 23:00:00	0.14334563387467394
2017-04-28 00:00:00	0.1433484459513843
2017-04-28 01:00:00	0.14335043978356182
2017-04-28 02:00:00	0.14335161537120653
2017-04-28 03:00:00	0.1433519727143184
2017-04-28 04:00:00	0.14335151181289754
2017-04-28 05:00:00	0.1433502326669438
2017-04-28 06:00:00	0.1433481352764573
2017-04-28 07:00:00	0.14334521964143787
2017-04-28 08:00:00	0.14334148576188577
2017-04-28 09:00:00	0.14333693363780078
2017-04-28 10:00:00	0.143331563269183
2017-04-28 11:00:00	0.14332537465603237
2017-04-28 12:00:00	0.143318367798349
2017-04-28 13:00:00	0.14331054269613278
2017-04-28 14:00:00	0.14330189934938373
2017-04-28 15:00:00	0.14329243775810185
2017-04-28 16:00:00	0.1432821579222872
2017-04-28 17:00:00	0.14327105984193977
2017-04-28 18:00:00	0.14325914351705948
2017-04-28 19:00:00	0.14324640894764637
2017-04-28 20:00:00	0.14323285613370046
2017-04-28 21:00:00	0.14321848507522175
2017-04-28 22:00:00	0.1432032957722102
2017-04-28 23:00:00	0.14318728822466587
2017-04-29 00:00:00	0.14317046243258869
2017-04-29 01:00:00	0.1431528183959787
2017-04-29 02:00:00	0.14313435611483594
2017-04-29 03:00:00	0.14311507558916037
2017-04-29 04:00:00	0.14309497681895195
2017-04-29 05:00:00	0.14307405980421073
2017-04-29 06:00:00	0.1430523245449367
2017-04-29 07:00:00	0.14302977104112985
2017-04-29 08:00:00	0.1430063992927902
2017-04-29 09:00:00	0.14298220929991773
2017-04-29 10:00:00	0.14295720106251245
2017-04-29 11:00:00	0.14293137458057434
2017-04-29 12:00:00	0.14290472985410343
2017-04-29 13:00:00	0.1428772668830997
2017-04-29 14:00:00	0.14284898566756318
2017-04-29 15:00:00	0.1428198862074938
2017-04-29 16:00:00	0.14278996850289166
2017-04-29 17:00:00	0.14275923255375672
2017-04-29 18:00:00	0.14272767836008893
2017-04-29 19:00:00	0.1426953059218883
2017-04-29 20:00:00	0.1426621152391549
2017-04-29 21:00:00	0.14262810631188869
