Date	Angle[°]	Geometry	Orb	Pass	VH[lin]	VH_var[lin]	VV[lin]	VV_var[lin]	VV[dB]	VH[dB]	VV_var[dB]	VH_var[dB]
2017-02-09 06:00:00	31.34766960144043	Budrio_half-right	168	DESCENDING	0.01681086743298805	7.108512055723974e-05	0.27461645454196737	0.02060119662480799	-5.612734441470316	-17.744098765878558	0.3257993418377161	0.018364237137969804
2017-02-10 06:00:00	41.30344772338867	Budrio_half-right	95	DESCENDING	0.01610799516555101	3.265093358169337e-05	0.21091355284833543	0.005239546294855498	-6.7589551254058176	-17.92958509408214	0.10788809030061008	0.008803156530519074
2017-02-11 18:00:00	37.380069732666016	Budrio_half-right	117	ASCENDING	0.025852701175221534	6.878420086233817e-05	0.32009388987819337	0.007072358633080511	-4.947226158199751	-15.87494073683916	0.09595579376902494	0.011554923670904334
2017-02-15 06:00:00	31.27321434020996	Budrio_half-right	168	DESCENDING	0.013243445537013367	6.495308293098581e-05	0.18533342026941782	0.0062909075762093555	-7.320462594189742	-18.779990101350275	0.1474157463095129	0.021300171032298445
2017-02-16 06:00:00	41.10194396972656	Budrio_half-right	95	DESCENDING	0.005325778694297101	5.5385163048617386e-06	0.08674076948320236	0.0006725180342053082	-10.617767295145981	-22.73616884056007	0.03367169474930103	0.00451642324475163
2017-02-17 18:00:00	37.355770111083984	Budrio_half-right	117	ASCENDING	0.006847813849409653	4.103668707458434e-06	0.0963301422423106	0.0008835351446389722	-10.162377984286177	-21.64448054007453	0.039833268066717345	0.002602583414795789
2017-02-21 06:00:00	31.350313186645508	Budrio_half-right	168	DESCENDING	0.010953075270236515	2.104909328116826e-05	0.18150425515962357	0.01088086384557216	-7.411131889712189	-19.604639278207912	0.2603519747962247	0.008346062485226388
2017-02-22 06:00:00	41.30021667480469	Budrio_half-right	95	DESCENDING	0.004693666809061608	5.021617671262487e-06	0.06288604895731933	0.00029046398479268536	-12.014456905304307	-23.284877430548278	0.02005960111641121	0.004646390409832199
2017-02-23 18:00:00	37.380859375	Budrio_half-right	117	ASCENDING	0.005883969099510033	6.905397304702379e-06	0.08887459654119474	0.0008582216205781282	-10.51222357798948	-22.30329616696975	0.041937845973161234	0.005096858759899945
2017-02-27 06:00:00	31.275793075561523	Budrio_half-right	168	DESCENDING	0.01183610630199625	6.412406435693997e-05	0.17044437858580294	0.005104383498303498	-7.68417317635001	-19.267911430244943	0.1300603519590568	0.02352862216414119
2017-02-28 06:00:00	41.097476959228516	Budrio_half-right	95	DESCENDING	0.005751435443762872	6.6210354669829075e-06	0.08266903187984363	0.0010034715271564965	-10.826571482764695	-22.402237505270563	0.05271649335684948	0.0049995852268753214
2017-03-01 18:00:00	37.35702133178711	Budrio_half-right	117	ASCENDING	0.0048742256842950185	4.389856728491961e-06	0.0639244892679206	0.0005483636409967476	-11.943327331336157	-23.120943661699943	0.03725509676942782	0.003911371112077803
2017-03-05 06:00:00	31.35264778137207	Budrio_half-right	168	DESCENDING	0.005353011715848311	7.551858109099918e-06	0.09010911086733188	0.0021797068784500475	-10.452312955984478	-22.714018060985964	0.10505426813845192	0.006126887963253166
2017-03-06 06:00:00	41.30167007446289	Budrio_half-right	95	DESCENDING	0.005905080220642979	7.757680509480998e-06	0.04467338063160031	0.00025872476710942627	-13.499511813070786	-22.287741981104272	0.0251520563473646	0.005705456508208377
2017-03-07 18:00:00	37.38161087036133	Budrio_half-right	117	ASCENDING	0.011745355521521053	2.8192873092971578e-05	0.15321816071391853	0.0028092863748694244	-8.146897553927037	-19.301338329776502	0.07962878323345839	0.010424553936099663
2017-03-11 06:00:00	31.27829360961914	Budrio_half-right	168	DESCENDING	0.0047797878999388645	8.52126783570101e-06	0.12543544664135442	0.0037123571063676602	-9.01579719443003	-23.205913745029186	0.12853274328105738	0.007742476606361441
2017-03-12 06:00:00	41.09964370727539	Budrio_half-right	95	DESCENDING	0.003664593925011802	4.799511552575206e-06	0.06479516122909298	0.0008915004092636756	-11.884574251474348	-24.35974142686508	0.059753491003563426	0.005687946402158617
2017-03-13 18:00:00	37.532222747802734	Budrio_half-right	117	ASCENDING	0.004130074702825603	2.369933732685856e-06	0.06421807449371751	0.0006905463597213278	-11.923427204028087	-23.84042092960661	0.04670032166017216	0.002492083598094919
2017-03-17 06:00:00	31.365625381469727	Budrio_half-right	168	DESCENDING	0.008693784744163293	3.3412665076860864e-05	0.12489746708268491	0.004429728019778875	-9.034463690171158	-20.6079111702986	0.1540308606938026	0.016691160979462143
2017-03-18 06:00:00	41.30402755737305	Budrio_half-right	95	DESCENDING	0.004484935518046501	7.138959301296813e-06	0.06437269263593982	0.000863167587308177	-11.9129832445076	-23.482437966238802	0.058234152522678856	0.0069129436055650195
2017-03-19 18:00:00	37.3837890625	Budrio_half-right	117	ASCENDING	0.004562277853385962	5.070981110971585e-06	0.05590802444026803	0.000720290959341352	-12.525258536516962	-23.40818268704772	0.055952323863806504	0.004827191997296068
2017-03-23 06:00:00	31.27997589111328	Budrio_half-right	168	DESCENDING	0.006787419957738497	1.3997120806384808e-05	0.14571075638158956	0.006181416615562503	-8.365083873875776	-21.68295278893698	0.18423863777451785	0.008956086947022412
2017-03-24 06:00:00	41.10116195678711	Budrio_half-right	95	DESCENDING	0.003467937654426794	3.341818845127112e-06	0.06861282167217145	0.0008776664935832921	-11.635947201364125	-24.599287187453655	0.05555313217342813	0.004185004543280606
2017-03-25 18:00:00	37.5330924987793	Budrio_half-right	117	ASCENDING	0.004728460440676873	2.6976712971481033e-06	0.05868110613926569	0.0005667515323993605	-12.315017082975416	-23.252802400140972	0.04194485743794711	0.0024777277362026486
2017-03-29 07:00:00	31.36795997619629	Budrio_half-right	168	DESCENDING	0.009102484405343777	3.896372031595228e-05	0.13540615046055607	0.0059410109960027725	-8.683616085429296	-20.408400564400438	0.19054882542002	0.01859023094585638
2017-03-30 07:00:00	41.30574035644531	Budrio_half-right	95	DESCENDING	0.003797192363557501	3.6910293377742253e-06	0.07143637144302324	0.0007912343754322751	-11.460806132221693	-24.205374011969422	0.048102768407893855	0.004221523484884901
2017-03-31 19:00:00	37.3843879699707	Budrio_half-right	117	ASCENDING	0.004807656172570896	6.818773764344739e-06	0.0647779327491134	0.000527110363153227	-11.885729156956819	-23.180665991780657	0.035339368262658676	0.006159666400640289
2017-04-04 07:00:00	31.282550811767578	Budrio_half-right	168	DESCENDING	0.00913595164101926	1.7757093244162682e-05	0.07032872930744413	0.0006296384181621632	-11.528672293056413	-20.392462079263872	0.038881477497870236	0.00844116509544154
2017-04-05 07:00:00	41.10330581665039	Budrio_half-right	95	DESCENDING	0.006342216795143483	9.599562882766816e-06	0.09070822715985827	0.0015344435918894061	-10.423533210094881	-21.97758916625346	0.07346636635009454	0.006573470007933689
2017-04-06 19:00:00	37.5374755859375	Budrio_half-right	117	ASCENDING	0.005941847121910632	6.792233841770019e-06	0.06254763955154685	0.00038960955426704834	-12.037890752444406	-22.260785263736096	0.02705222462879977	0.004964499450683798
2017-04-10 07:00:00	31.368000030517578	Budrio_half-right	168	DESCENDING	0.0066904990430331455	8.808066400100868e-06	0.06628223235346874	0.0008305288643562371	-11.78602873178669	-21.745414870823502	0.05441791714675281	0.0057175026992710605
2017-04-11 07:00:00	41.30532455444336	Budrio_half-right	95	DESCENDING	0.005056505382257803	6.941282325793391e-06	0.05613935689095938	0.0003996340719525926	-12.507325667693987	-22.96149526150308	0.030915721490476812	0.0059617470634998
2017-04-12 19:00:00	37.38969421386719	Budrio_half-right	117	ASCENDING	0.006161914891017375	6.811313811681314e-06	0.05910294670135386	0.0006156674532939024	-12.283908659167937	-22.102843044963222	0.04523987255729246	0.004800644045306172
2017-04-16 07:00:00	31.279584884643555	Budrio_half-right	168	DESCENDING	0.006654726955877165	7.252967845098369e-06	0.07343040340628702	0.001331905488142341	-11.341240858921012	-21.768697589704537	0.07877380173392189	0.0047333631168233956
2017-04-17 07:00:00	41.10106658935547	Budrio_half-right	95	DESCENDING	0.01704369064621459	5.7134190797992035e-05	0.17339098219789176	0.004702402079612611	-7.609734932700466	-17.684363571200954	0.11778163137315477	0.014558503968790631
2017-04-18 19:00:00	37.5379638671875	Budrio_half-right	117	ASCENDING	0.03190225209664372	6.965147389585355e-05	0.173107686974783	0.0019474404911064447	-7.61683646528954	-14.96178657424907	0.04885760268090763	0.009481854346132497
2017-04-22 07:00:00	31.367692947387695	Budrio_half-right	168	DESCENDING	0.006046049485504918	2.694106365054485e-06	0.1215316825484603	0.0014950563532027921	-9.153104894541626	-22.18528302544611	0.05342596356069272	0.0019352066681040047
2017-04-23 07:00:00	41.30533981323242	Budrio_half-right	95	DESCENDING	0.006770495103087696	2.0923971729358704e-05	0.08207679969981235	0.0009484398099429435	-10.857795857094546	-21.693795716875425	0.050184970342664434	0.013421714842413678
2017-04-24 19:00:00	37.38858413696289	Budrio_half-right	117	ASCENDING	0.005767500150134832	1.4160416351163176e-05	0.05198118507646843	0.00015473876433246572	-12.841538235979144	-22.39012385501671	0.01292817610588482	0.010662835756699508
2017-04-28 07:00:00	31.279943466186523	Budrio_half-right	168	DESCENDING	0.025925230342683757	8.73340909654548e-05	0.2928557126084209	0.013882236817923416	-5.333462999607032	-15.862773762653594	0.20586857578426954	0.014630039265605731
2017-04-29 07:00:00	41.10187911987305	Budrio_half-right	95	DESCENDING	0.007605679259410004	1.1487431161998383e-05	0.10583127309489208	0.002530840837373519	-9.753859795064288	-21.188619932559448	0.10385684477793299	0.0065594771942649125
2017-04-30 19:00:00	37.537147521972656	Budrio_half-right	117	ASCENDING	0.00722493585948136	9.497895105018457e-06	0.06905962219536388	0.00021851459902389725	-11.607758018759002	-21.411660040727234	0.013741703408529662	0.005709231907425578
2017-05-04 07:00:00	31.365793228149414	Budrio_half-right	168	DESCENDING	0.01995700006566807	6.0015693237166247e-05	0.2633627092033839	0.009527347195384922	-5.7944571887203065	-16.999047412472468	0.157109346522432	0.013060321849343585
2017-05-05 07:00:00	41.30374526977539	Budrio_half-right	95	DESCENDING	0.0235084621683198	0.00015528062639937594	0.23328159235527882	0.007602774157401013	-6.321195289041693	-16.28775779792845	0.14153893714371282	0.028686486895178
2017-05-06 19:00:00	37.39067077636719	Budrio_half-right	117	ASCENDING	0.03794373782381994	0.00024398377274133953	0.277346777927184	0.009474001986111875	-5.569768751666945	-14.208598891484488	0.14835242777506066	0.027925769113073977
2017-05-10 07:00:00	31.27954864501953	Budrio_half-right	168	DESCENDING	0.032989704547136976	0.00016732122438967333	0.26538940970562996	0.012443420478355635	-5.761164115325195	-14.816215739400352	0.2036294084133204	0.022027079495029096
2017-05-11 07:00:00	41.29113006591797	Budrio_half-right	95	DESCENDING	0.014605016664139759	1.702044464132729e-05	0.17089315739685487	0.003821814212014562	-7.672753261866996	-18.35497943165624	0.0971245922552014	0.00506119599672747
2017-05-12 19:00:00	37.53934097290039	Budrio_half-right	117	ASCENDING	0.026068725304105634	6.0074342410605445e-05	0.21215602352254667	0.006655203628553695	-6.7334463325646565	-15.83880204233569	0.13623550082782365	0.01000814389984134
2017-05-16 07:00:00	31.389326095581055	Budrio_half-right	168	DESCENDING	0.021072831949769406	4.9393807870636713e-05	0.2117836458440469	0.005801012734735037	-6.741075796105526	-16.762770962138337	0.118958563117811	0.01017967506671151
2017-05-17 07:00:00	41.30397033691406	Budrio_half-right	95	DESCENDING	0.007546853156671442	1.750753222058758e-05	0.07404262794543306	0.0008831403706302302	-11.305181755222353	-21.22234100236206	0.05180029401351879	0.010074960354069056
2017-05-18 19:00:00	37.38901901245117	Budrio_half-right	117	ASCENDING	0.00594771023554606	3.6983167898522914e-06	0.054427271514483865	0.000544943427645309	-12.641834366898122	-22.256501978785302	0.04348296671693739	0.0027004654069458654
2017-05-22 07:00:00	31.280447006225586	Budrio_half-right	168	DESCENDING	0.00943809072809167	2.3310802400846524e-05	0.1010385301511839	0.0013681548681728107	-9.955129802661975	-20.251158521127795	0.05880747757785551	0.010726483928886416
2017-05-23 07:00:00	41.292755126953125	Budrio_half-right	95	DESCENDING	0.008692055755589428	1.635223603663413e-05	0.06493956415986132	0.0005940386545636643	-11.874906304559737	-20.60877496540749	0.039727354664583915	0.008170317905431015
2017-05-24 19:00:00	37.537227630615234	Budrio_half-right	117	ASCENDING	0.009585148108831676	1.2156749035384675e-05	0.09501809588918345	0.001119564125770607	-10.221936768541557	-20.18401172055469	0.05117136029815585	0.005508114182487859
2017-05-28 07:00:00	31.38874053955078	Budrio_half-right	168	DESCENDING	0.008162888280969553	1.5444141837217393e-05	0.10933335303576858	0.001919655110476813	-9.612473327458662	-20.88156147306836	0.07625263457937782	0.008216828831617914
2017-05-29 07:00:00	41.31303024291992	Budrio_half-right	95	DESCENDING	0.006767059957539161	1.2894905640755401e-05	0.07721395591333736	0.001841473073283145	-11.123041967059919	-21.695999755612995	0.10357474692760181	0.008275656488315925
2017-05-30 19:00:00	37.3808708190918	Budrio_half-right	117	ASCENDING	0.009134863423994546	3.675675092606589e-05	0.06797330316269466	0.0012760840849558377	-11.676616250244106	-20.392979414311952	0.08153146172908608	0.017475087868256436
2017-06-03 07:00:00	31.317731857299805	Budrio_half-right	168	DESCENDING	0.008364086473687733	1.6829810656524355e-05	0.10591809103384224	0.0016978762473630498	-9.750298551413414	-20.775814857956284	0.06961778464726774	0.008738663717309086
2017-06-04 07:00:00	41.29106140136719	Budrio_half-right	95	DESCENDING	0.008506031323798603	1.652506494023728e-05	0.04587697896235198	0.0003676165881583728	-13.38405188486071	-20.70273022312351	0.03480042917043389	0.008437242050306682
2017-06-05 19:00:00	37.538597106933594	Budrio_half-right	117	ASCENDING	0.010281180417117917	1.2638163756489727e-05	0.07344036165469991	0.0009480068777057116	-11.340651931323343	-19.879570196588297	0.05606101965152471	0.005338574519803808
2017-06-09 07:00:00	31.392635345458984	Budrio_half-right	168	DESCENDING	0.008784490243265433	3.7070533482328043e-06	0.0934799706126954	0.0012064775009013717	-10.292814328089746	-20.562834351886284	0.056051207306512765	0.001832721955030617
2017-06-10 07:00:00	41.31388854980469	Budrio_half-right	95	DESCENDING	0.010145895158722721	1.811179245668251e-05	0.06390914200059308	0.00042574192418541633	-11.944370129460333	-19.937096297205116	0.028931286291855242	0.007752742757795651
2017-06-11 19:00:00	37.37933349609375	Budrio_half-right	117	ASCENDING	0.010292204707333002	2.3004275455196818e-05	0.060336965870128524	0.0013576594421640248	-12.194165327256867	-19.87491584453432	0.09772185185857889	0.009706987156266195
2017-06-15 07:00:00	31.31869888305664	Budrio_half-right	168	DESCENDING	0.030298155590436388	0.00013988895088909708	0.2948828848271044	0.01190575482306101	-5.303504334192082	-15.185838085035178	0.17534431086361787	0.020051715448166266
2017-06-16 07:00:00	41.292415618896484	Budrio_half-right	95	DESCENDING	0.022715918202332555	0.00010958040032866166	0.14250617056567824	0.003083023422074264	-8.461663301494752	-16.43669703835187	0.09395663741930683	0.020950138472765015
2017-06-17 19:00:00	37.53738021850586	Budrio_half-right	117	ASCENDING	0.01573597682504705	4.223677529218966e-05	0.07104268374000682	0.001023608492444847	-11.484806408181282	-18.031062926897363	0.06257470811843245	0.011656854001963573
2017-06-21 07:00:00	31.39488410949707	Budrio_half-right	168	DESCENDING	0.017751580189184157	7.65855307884817e-05	0.14090752509112986	0.00176959070577454	-8.510658130064261	-17.507629813752274	0.05454098198432853	0.018736739524368967
2017-06-22 07:00:00	41.3126220703125	Budrio_half-right	95	DESCENDING	0.019486693017460466	5.976139220453912e-05	0.11314334001610003	0.001646620767271768	-9.463710049384485	-17.102618564250697	0.06320463165676987	0.013318854482919192
2017-06-23 19:00:00	37.38151550292969	Budrio_half-right	117	ASCENDING	0.02617516374995034	7.363407661210557e-05	0.11372214586485459	0.0020411905905204754	-9.441549540425111	-15.821105927254372	0.07795120319215196	0.012217258107024988
2017-06-27 07:00:00	31.318973541259766	Budrio_half-right	168	DESCENDING	0.04163301148045877	0.00038432136535588424	0.2217696528149375	0.009051526374975104	-6.540978834200813	-13.805621737386664	0.17725725353115823	0.040090457623976054
2017-06-28 07:00:00	41.29216766357422	Budrio_half-right	95	DESCENDING	0.036224149769290746	0.00024477906538066343	0.15160139941833192	0.002592409483871777	-8.192967897537388	-14.410017992270776	0.07426508844898086	0.029346775026415986
2017-06-29 19:00:00	37.5386848449707	Budrio_half-right	117	ASCENDING	0.044281141002004594	0.00027804978601282703	0.1140124176723884	0.001004020481003543	-9.430478448661576	-13.537811970866718	0.03824500554585537	0.02727018433293852
2017-07-03 07:00:00	31.393795013427734	Budrio_half-right	168	DESCENDING	0.030093126533594035	9.512510999580627e-05	0.1436618610806611	0.003413731269411417	-8.426585117588653	-15.21532688772098	0.1031982073637173	0.013728154937806181
2017-07-04 07:00:00	41.31488800048828	Budrio_half-right	95	DESCENDING	0.03122146252895241	0.00017938498388011618	0.11194691568938225	0.0018495131644930619	-9.509878674045956	-15.055467568348888	0.07175127216327065	0.024952677525338283
2017-07-05 19:00:00	37.379600524902344	Budrio_half-right	117	ASCENDING	0.028716821049468187	0.0002291783724906416	0.14039260310529586	0.002229691089845693	-8.526557733684553	-15.418636381444866	0.06897389999546953	0.03465944310924934
2017-07-09 07:00:00	31.319650650024414	Budrio_half-right	168	DESCENDING	0.03256275576199012	0.00029974938126352214	0.13531520921492673	0.005834931957292233	-8.686533866478207	-14.872788482060042	0.1872722782631164	0.039978036007817755
2017-07-10 07:00:00	41.29265594482422	Budrio_half-right	95	DESCENDING	0.022787132087763205	0.00013468002871108687	0.12326881996463222	0.003466456648931689	-9.091467614395876	-16.423103302313898	0.12212845022932897	0.025668343460915982
2017-07-11 19:00:00	37.537681579589844	Budrio_half-right	117	ASCENDING	0.03865774553318879	0.0001656533240852597	0.16005202020433484	0.0031364239062501246	-7.957388397450423	-14.127634770287576	0.08510555465997043	0.01861006728842859
2017-07-15 07:00:00	31.394371032714844	Budrio_half-right	168	DESCENDING	0.02979336601291647	0.0001545244225410845	0.21892419419252104	0.006462725146744505	-6.597062401512238	-15.258804280285228	0.1282053762783431	0.02252484798118658
2017-07-16 07:00:00	41.31558609008789	Budrio_half-right	95	DESCENDING	0.03466828810417136	0.00022666708860708055	0.1544985891229741	0.004774242409253737	-8.1107548218675	-14.600676029720317	0.1342036290025294	0.02839490242937204
2017-07-17 19:00:00	37.378868103027344	Budrio_half-right	117	ASCENDING	0.033789312018363875	0.000149111012162792	0.11587023601447326	0.0015621243793413869	-9.36028108425943	-14.712206507723064	0.058550152423074826	0.01916525845158208
2017-07-21 07:00:00	31.31795310974121	Budrio_half-right	168	DESCENDING	0.03933641599342979	0.00020614801621878258	0.1630096185687907	0.008736165907175495	-7.877867687978566	-14.052052119098875	0.23275121307498312	0.022759812666734304
2017-07-22 07:00:00	41.291805267333984	Budrio_half-right	95	DESCENDING	0.024525833181095774	5.1862984086401587e-05	0.15411857085825265	0.0032466138763285334	-8.12145026853771	-16.10376230031357	0.0914871247188513	0.00918370749627436
2017-07-23 19:00:00	37.53888702392578	Budrio_half-right	117	ASCENDING	0.027352189613476005	0.00017201093187732406	0.11615974761712569	0.0016737699554623714	-9.349443402442631	-15.63007901543105	0.0625783948867318	0.02731167032585675
2017-07-27 07:00:00	31.39246368408203	Budrio_half-right	168	DESCENDING	0.032854649160456204	0.00016416593369943146	0.14305426210873992	0.002418011339088216	-8.444991984477953	-14.834031660778315	0.07340773817331424	0.021700538871670658
2017-07-28 07:00:00	41.313262939453125	Budrio_half-right	95	DESCENDING	0.028270077793767976	0.00011434395910538791	0.11974080716317013	0.0028467309511572025	-9.217578186362228	-15.486729964147015	0.10324964169199582	0.01756590513853774
2017-07-29 19:00:00	37.380638122558594	Budrio_half-right	117	ASCENDING	0.03951754686694737	0.00023636615479811688	0.1268869620919108	0.0021948673741760314	-8.965830003043106	-14.032100229714375	0.07512346212715412	0.025976439550545818
2017-08-02 07:00:00	31.318681716918945	Budrio_half-right	168	DESCENDING	0.04707146622879956	0.0008171319001163965	0.13275251271565672	0.003533649288632204	-8.76957249920944	-13.272422736466767	0.11560190881820667	0.0753908691696006
2017-08-03 07:00:00	41.29182815551758	Budrio_half-right	95	DESCENDING	0.03574184740853753	0.00022699092568446568	0.10751228452978635	0.0013003087745134024	-9.685419097140638	-14.468230036323233	0.052525804656778086	0.027581368511837713
2017-08-04 19:00:00	37.53841781616211	Budrio_half-right	117	ASCENDING	0.03437408842087766	7.002916941771223e-05	0.11325403072546845	0.0025901421684371784	-9.459463324438016	-14.637688102244308	0.0993240102706761	0.008847734804774741
2017-08-08 07:00:00	31.393526077270508	Budrio_half-right	168	DESCENDING	0.041323132973393475	0.00036577698902501586	0.1819575868589598	0.0037955998179396593	-7.4002983146390715	-13.838067592367286	0.09059298295277493	0.03844213071720187
2017-08-09 07:00:00	41.31429672241211	Budrio_half-right	95	DESCENDING	0.037141263731142064	9.29462530395702e-05	0.13972917738829782	0.0020357331052544337	-8.547128977108619	-14.301433234792619	0.06327294490419116	0.010868247537528646
2017-08-10 19:00:00	37.37974166870117	Budrio_half-right	117	ASCENDING	0.04701926013700591	0.0003752297297238594	0.17626562897289283	0.0022991503518614734	-7.538323649705569	-13.277242089189423	0.056647930552184624	0.03465818062434057
2017-08-14 07:00:00	31.319385528564453	Budrio_half-right	168	DESCENDING	0.038256839648116055	0.00015425695517823593	0.15693043274910595	0.001142199765583791	-8.042928276470287	-14.172909093759934	0.0316096149570488	0.01751136399276623
2017-08-15 07:00:00	41.29323196411133	Budrio_half-right	95	DESCENDING	0.026627861831999056	9.553691691561802e-05	0.10415864342506198	0.0022915493218679914	-9.823046850436103	-15.746637052037702	0.09554725299513135	0.01558185786612497
2017-08-16 19:00:00	37.53776931762695	Budrio_half-right	117	ASCENDING	0.04544098094494904	0.0004964468277510086	0.1596792397345769	0.0034933871376329776	-7.967515438163738	-13.425523019805741	0.09501289958216606	0.047447065042860274
2017-08-20 07:00:00	31.394046783447266	Budrio_half-right	168	DESCENDING	0.038541691165085684	0.00021799816288898692	0.19070183752924436	0.005636002737500428	-7.196451222399598	-14.140692329200377	0.12835140555542374	0.024564412288555264
2017-08-21 07:00:00	41.31797409057617	Budrio_half-right	95	DESCENDING	0.030255170654005077	0.00016258153704500593	0.10084238457799373	0.0009064861272305179	-9.96356893292895	-15.192003930907106	0.039039330994159564	0.0233375858974533
2017-08-22 19:00:00	37.37975311279297	Budrio_half-right	117	ASCENDING	0.04126547066296502	0.0003364046762715088	0.1620672036559966	0.004250522505634064	-7.903048612297264	-13.844131970792242	0.1139020374116361	0.035404586993427134
2017-08-26 07:00:00	31.316999435424805	Budrio_half-right	168	DESCENDING	0.03505450405100854	0.00022721586350815461	0.17808422497494533	0.004631603017110483	-7.493745494292971	-14.552561728805454	0.11295102825533984	0.028150047588431062
2017-08-27 07:00:00	41.291812896728516	Budrio_half-right	95	DESCENDING	0.03712721873571878	0.0003185290211987213	0.1331455149577318	0.0034674147420220543	-8.75673458304382	-14.303075833074097	0.11310024895755742	0.037259832797429816
2017-08-28 19:00:00	37.53954315185547	Budrio_half-right	117	ASCENDING	0.03606674947052426	0.0001689916138998602	0.1319959858509689	0.003191847133948292	-8.794392759856782	-14.428929968728506	0.10501846616135391	0.020348971416072368
2017-09-01 07:00:00	31.392391204833984	Budrio_half-right	168	DESCENDING	0.03940883081971773	0.0003134277246348761	0.22582569734414204	0.007809183552124793	-6.462266400029013	-14.044064495819255	0.150181549962804	0.034540464269828736
2017-09-02 07:00:00	41.3121223449707	Budrio_half-right	95	DESCENDING	0.03455817779563032	0.000195268127977653	0.13177340404576557	0.0020661220109314707	-8.801722349750019	-14.614491653299005	0.06809457452998248	0.024539450828045577
2017-09-07 07:00:00	31.315677642822266	Budrio_half-right	168	DESCENDING	0.03426572217939549	0.00028484409796521366	0.1120969682449979	0.0021611492867132207	-9.504061330988092	-14.651401106225597	0.08372886657713709	0.03610203202528386
2017-09-08 07:00:00	41.29003143310547	Budrio_half-right	95	DESCENDING	0.03470159383962025	0.00025410757774094644	0.15814007491225818	0.004983123144704203	-8.009580598095894	-14.596505776628542	0.13684974448065484	0.03180185882318029
2017-09-09 19:00:00	37.538475036621094	Budrio_half-right	117	ASCENDING	0.03762925940835053	0.00027403095401191214	0.12120253123782095	0.002036860912752491	-9.164883101108314	-14.24474329063388	0.07298506440241663	0.03162701925822302
2017-09-13 07:00:00	31.390321731567383	Budrio_half-right	168	DESCENDING	0.04801263349674679	0.00019830236953540268	0.21547083225286276	0.008073139525339432	-6.666115108812965	-13.186444722908156	0.16271900520509405	0.01793728411989737
2017-09-14 07:00:00	41.31070327758789	Budrio_half-right	95	DESCENDING	0.033453901389763396	0.00014171995678870873	0.1391359001836899	0.0022934956714458247	-8.565607978292586	-14.755532275749445	0.07158846229211203	0.018397912545930054
2017-09-15 19:00:00	37.37818145751953	Budrio_half-right	117	ASCENDING	0.01721019089116619	3.720554942603102e-05	0.10155591577676591	0.0016168725964590322	-9.932947732500686	-17.642143125591133	0.0691440612998136	0.009388719110720489
2017-09-19 07:00:00	31.315391540527344	Budrio_half-right	168	DESCENDING	0.03662280294224117	0.000207893193610374	0.2640037730596169	0.006055269516985431	-5.7838986628447895	-14.362484198441567	0.09961108158366702	0.024653183141832066
2017-09-20 07:00:00	41.28877639770508	Budrio_half-right	95	DESCENDING	0.030469009510184428	7.916103808827695e-05	0.14147856121379393	0.005244994212871043	-8.493093654538876	-15.161416636392602	0.16100475045277	0.011283334304641702
2017-09-21 19:00:00	37.53643798828125	Budrio_half-right	117	ASCENDING	0.015971176003183797	2.4103047357360532e-05	0.09108366987006353	0.001278738697068858	-10.405594794599546	-17.966631043443194	0.060971320185648936	0.00655419517151881
2017-09-25 07:00:00	31.389230728149414	Budrio_half-right	168	DESCENDING	0.04527160460329235	0.0001775326433512976	0.4145147758989488	0.015624242245450616	-3.8245998386641054	-13.441741121315324	0.1636979568799029	0.017030862511014117
2017-09-26 07:00:00	41.3111457824707	Budrio_half-right	95	DESCENDING	0.024499580148796715	7.966556416424726e-05	0.19807469827528337	0.01278077181505112	-7.031709969562378	-16.10841358109883	0.28022855630087	0.014122003195202227
2017-09-27 19:00:00	37.375980377197266	Budrio_half-right	117	ASCENDING	0.014126535641673448	2.522449418612674e-05	0.10406493213422695	0.0018762326764388032	-9.82695594662179	-18.499643304498022	0.07830087248727868	0.007754809042861532
2017-10-01 07:00:00	31.315248489379883	Budrio_half-right	168	DESCENDING	0.013467637551502614	2.951343682990898e-05	0.10229634671665877	0.0014424952598372138	-9.901398758589691	-18.7070858009955	0.06124047941360942	0.009517276291564283
2017-10-02 07:00:00	41.28816223144531	Budrio_half-right	95	DESCENDING	0.012994593772498812	2.4509191422812912e-05	0.10190746642924228	0.0016648668921324964	-9.91793995481031	-18.86237292547711	0.07095088610201017	0.008191257670066676
2017-10-03 19:00:00	37.5352783203125	Budrio_half-right	117	ASCENDING	0.014604193467652342	2.8598523212161963e-05	0.08427968396595936	0.0008436704403475751	-10.742771015890593	-18.35522422409704	0.04347446496546288	0.008504530461839035
2017-10-07 07:00:00	31.387771606445312	Budrio_half-right	168	DESCENDING	0.054755996942382305	0.0005092989636763358	0.5459747351372081	0.06133049878762319	-2.6282745371351397	-12.615683094310572	0.4878521931815233	0.040394795440656994
2017-10-08 07:00:00	41.309513092041016	Budrio_half-right	95	DESCENDING	0.031293594766146314	0.00012733191322689244	0.24045261767724616	0.006342933742010913	-6.189704906359411	-15.045445455968846	0.11456315800773911	0.017671203227967468
2017-10-09 19:00:00	37.374755859375	Budrio_half-right	117	ASCENDING	0.01511708683772988	5.52708731656957e-05	0.10847304639377447	0.0008534154228301567	-9.646781627986007	-18.205318921809962	0.034168267715171216	0.015878611721622412
