Date	Angle[°]	Geometry	Orb	Pass	VV_norm[dB]	VH_norm[dB]
2017-07-10 07:00:00	41.29265594482422	Budrio_half-right	95	DESCENDING	-9.091467614395876	-16.423103302313898
2017-07-11 19:00:00	37.537681579589844	Budrio_half-right	117	ASCENDING	-7.654512247986453	-14.5013538557894
2017-07-15 07:00:00	31.394371032714844	Budrio_half-right	168	DESCENDING	-8.41010175879804	-16.262159890584478
2017-07-16 07:00:00	41.31558609008789	Budrio_half-right	95	DESCENDING	-8.1107548218675	-14.600676029720317
2017-07-17 19:00:00	37.378868103027344	Budrio_half-right	117	ASCENDING	-8.940398076338507	-15.083814266731146
2017-07-21 07:00:00	31.31795310974121	Budrio_half-right	168	DESCENDING	-9.574213611389329	-15.100949344690692
2017-07-22 07:00:00	41.291805267333984	Budrio_half-right	95	DESCENDING	-8.12145026853771	-16.10376230031357
2017-07-23 19:00:00	37.53888702392578	Budrio_half-right	117	ASCENDING	-8.930464300511284	-15.998371649161431
2017-07-27 07:00:00	31.39246368408203	Budrio_half-right	168	DESCENDING	-10.089667539026431	-15.853417763374658
2017-07-28 07:00:00	41.313262939453125	Budrio_half-right	95	DESCENDING	-9.217578186362228	-15.486729964147015
2017-07-29 19:00:00	37.380638122558594	Budrio_half-right	117	ASCENDING	-8.578845792201987	-14.406164362014845
2017-08-02 07:00:00	31.318681716918945	Budrio_half-right	168	DESCENDING	-10.384675709520144	-14.35074239241057
2017-08-03 07:00:00	41.29182815551758	Budrio_half-right	95	DESCENDING	-9.685419097140638	-14.468230036323233
2017-08-04 19:00:00	37.53841781616211	Budrio_half-right	117	ASCENDING	-9.031308121183024	-15.009565003042326
2017-08-08 07:00:00	31.393526077270508	Budrio_half-right	168	DESCENDING	-9.140155309308987	-14.895040379212205
2017-08-09 07:00:00	41.31429672241211	Budrio_half-right	95	DESCENDING	-8.547128977108619	-14.301433234792619
2017-08-10 19:00:00	37.37974166870117	Budrio_half-right	117	ASCENDING	-7.2703991755085156	-13.654032579760479
2017-08-14 07:00:00	31.319385528564453	Budrio_half-right	168	DESCENDING	-9.724235624484725	-15.217245298437543
2017-08-15 07:00:00	41.29323196411133	Budrio_half-right	95	DESCENDING	-9.823046850436103	-15.746637052037702
2017-08-16 19:00:00	37.53776931762695	Budrio_half-right	117	ASCENDING	-7.663794653019169	-13.801777956847129
2017-08-20 07:00:00	31.394046783447266	Budrio_half-right	168	DESCENDING	-8.954880608540895	-15.186244362235069
2017-08-21 07:00:00	41.31797409057617	Budrio_half-right	95	DESCENDING	-9.96356893292895	-15.192003930907106
2017-08-22 19:00:00	37.37975311279297	Budrio_half-right	117	ASCENDING	-7.604704618150505	-14.21887499729787
2017-08-26 07:00:00	31.316999435424805	Budrio_half-right	168	DESCENDING	-9.225088570106543	-15.582570224110613
2017-08-27 07:00:00	41.291812896728516	Budrio_half-right	95	DESCENDING	-8.75673458304382	-14.303075833074097
2017-08-28 19:00:00	37.53954315185547	Budrio_half-right	117	ASCENDING	-8.4217071004561	-14.801560851544213
2017-09-01 07:00:00	31.392391204833984	Budrio_half-right	168	DESCENDING	-8.287586943574674	-15.093263166296113
2017-09-02 07:00:00	41.3121223449707	Budrio_half-right	95	DESCENDING	-8.801722349750019	-14.614491653299005
2017-09-07 07:00:00	31.315677642822266	Budrio_half-right	168	DESCENDING	-11.052245685771904	-15.677679502636382
2017-09-08 07:00:00	41.29003143310547	Budrio_half-right	95	DESCENDING	-8.009580598095894	-14.596505776628542
2017-09-09 19:00:00	37.538475036621094	Budrio_half-right	117	ASCENDING	-8.761297066129305	-14.61803940953329
2017-09-13 07:00:00	31.390321731567383	Budrio_half-right	168	DESCENDING	-8.472863113604806	-14.268009102783722
2017-09-14 07:00:00	41.31070327758789	Budrio_half-right	95	DESCENDING	-8.565607978292586	-14.755532275749445
2017-09-15 19:00:00	37.37818145751953	Budrio_half-right	117	ASCENDING	-9.465302036753515	-18.00316868842013
2017-09-19 07:00:00	31.315391540527344	Budrio_half-right	168	DESCENDING	-7.671024901228318	-15.399666028953423
2017-09-20 07:00:00	41.28877639770508	Budrio_half-right	95	DESCENDING	-8.493093654538876	-15.161416636392602
2017-09-21 19:00:00	37.53643798828125	Budrio_half-right	117	ASCENDING	-9.898528444361055	-18.32648463730074
2017-09-25 07:00:00	31.389230728149414	Budrio_half-right	168	DESCENDING	-5.890236667374575	-14.513670871367307
2017-09-26 07:00:00	41.3111457824707	Budrio_half-right	95	DESCENDING	-7.031709969562378	-16.10841358109883
2017-09-27 19:00:00	37.375980377197266	Budrio_half-right	117	ASCENDING	-9.368150389542775	-18.8575717917584
2017-10-01 07:00:00	31.315248489379883	Budrio_half-right	168	DESCENDING	-11.413381928600268	-19.58030672789607
2017-10-02 07:00:00	41.28816223144531	Budrio_half-right	95	DESCENDING	-9.91793995481031	-18.86237292547711
2017-10-03 19:00:00	37.5352783203125	Budrio_half-right	117	ASCENDING	-10.207582820859121	-18.713674316852735
2017-10-07 07:00:00	31.387771606445312	Budrio_half-right	168	DESCENDING	-4.802907876823609	-13.718787445150678
2017-10-08 07:00:00	41.309513092041016	Budrio_half-right	95	DESCENDING	-6.189704906359411	-15.045445455968846
2017-10-09 19:00:00	37.374755859375	Budrio_half-right	117	ASCENDING	-9.203003329368325	-18.564310434918372
2017-10-13 07:00:00	31.313207626342773	Budrio_half-right	168	DESCENDING	-8.818174460330352	-18.921271913522588
2017-10-14 07:00:00	41.29258346557617	Budrio_half-right	95	DESCENDING	-9.819741119524165	-19.37709095566293
2017-10-15 19:00:00	37.53313446044922	Budrio_half-right	117	ASCENDING	-11.17526124841649	-20.013847620137792
2017-10-19 07:00:00	31.386669158935547	Budrio_half-right	168	DESCENDING	-9.879916724141262	-21.00997002998527
2017-10-20 07:00:00	41.30825424194336	Budrio_half-right	95	DESCENDING	-9.982028256554587	-18.775287309240845
2017-10-21 19:00:00	37.37382888793945	Budrio_half-right	117	ASCENDING	-10.845444547667325	-21.121898939750533
2017-10-25 07:00:00	31.31230354309082	Budrio_half-right	168	DESCENDING	-9.965868889479044	-20.239852675201895
2017-10-26 07:00:00	41.29363250732422	Budrio_half-right	95	DESCENDING	-10.286709562737462	-19.50714330119204
2017-10-27 19:00:00	37.53132629394531	Budrio_half-right	117	ASCENDING	-10.961254437115185	-19.287404598667923
2017-10-31 06:00:00	31.3865966796875	Budrio_half-right	168	DESCENDING	-9.6640749266128	-20.724018286394493
2017-11-01 06:00:00	41.307350158691406	Budrio_half-right	95	DESCENDING	-10.454339662349916	-19.353214719944173
2017-11-02 18:00:00	37.372493743896484	Budrio_half-right	117	ASCENDING	-11.196142113954803	-19.96215483410279
2017-11-06 06:00:00	31.31155776977539	Budrio_half-right	168	DESCENDING	-7.650235677615195	-15.45339254090083
2017-11-07 06:00:00	41.292911529541016	Budrio_half-right	95	DESCENDING	-6.112137738315685	-14.645964269888267
2017-11-08 18:00:00	37.53020477294922	Budrio_half-right	117	ASCENDING	-5.663090634914702	-14.808303386598135
2017-11-12 06:00:00	31.386022567749023	Budrio_half-right	168	DESCENDING	-6.7801386464278615	-15.426511243362691
2017-11-13 06:00:00	41.30693054199219	Budrio_half-right	95	DESCENDING	-4.951684281312761	-13.99020963839844
2017-11-14 18:00:00	37.37118911743164	Budrio_half-right	117	ASCENDING	-5.62316355901319	-13.86898000572912
2017-11-18 06:00:00	31.310760498046875	Budrio_half-right	168	DESCENDING	-7.328330188122132	-15.924384232317184
2017-11-20 18:00:00	37.52997970581055	Budrio_half-right	117	ASCENDING	-5.797372710886991	-15.933377199084227
2017-11-24 06:00:00	31.385234832763672	Budrio_half-right	168	DESCENDING	-7.472129625671895	-15.663678812610055
2017-11-25 06:00:00	41.30628967285156	Budrio_half-right	95	DESCENDING	-6.118527743555534	-16.465503823050543
2017-11-26 18:00:00	37.37049102783203	Budrio_half-right	117	ASCENDING	-5.534168525043676	-14.983131450580611
2017-11-30 06:00:00	31.309843063354492	Budrio_half-right	168	DESCENDING	-7.563920407242799	-16.085481405880966
2017-12-01 06:00:00	41.100135803222656	Budrio_half-right	95	DESCENDING	-8.73731868089988	-19.476998713073442
2017-12-02 18:00:00	37.52935791015625	Budrio_half-right	117	ASCENDING	-5.44151471121457	-15.292002459423083
2017-12-06 06:00:00	31.358020782470703	Budrio_half-right	168	DESCENDING	-10.613371322697223	-21.622642457001593
2017-12-07 06:00:00	41.305885314941406	Budrio_half-right	95	DESCENDING	-11.13923185658194	-19.871449119777065
2017-12-08 18:00:00	37.36949157714844	Budrio_half-right	117	ASCENDING	-7.105011431327046	-18.051674487101792
2017-12-12 06:00:00	31.309715270996094	Budrio_half-right	168	DESCENDING	-7.928189492510633	-17.69151455980569
2017-12-13 06:00:00	41.10008239746094	Budrio_half-right	95	DESCENDING	-8.277149944811553	-18.417689540678083
2017-12-14 18:00:00	37.52851486206055	Budrio_half-right	117	ASCENDING	-7.005411380456425	-19.20879314981208
2017-12-18 06:00:00	31.357351303100586	Budrio_half-right	168	DESCENDING	-11.340835082346116	-20.25473112946974
2017-12-19 06:00:00	41.305171966552734	Budrio_half-right	95	DESCENDING	-10.75797775885128	-21.236477726200174
2017-12-20 18:00:00	37.36949157714844	Budrio_half-right	117	ASCENDING	-10.238165664202228	-20.534404307105607
2017-12-24 06:00:00	31.309160232543945	Budrio_half-right	168	DESCENDING	-12.011260487109604	-22.267218192013818
2017-12-25 06:00:00	41.099552154541016	Budrio_half-right	95	DESCENDING	-11.202287750225814	-22.66185898587734
2017-12-26 18:00:00	37.528438568115234	Budrio_half-right	117	ASCENDING	-9.322897830381024	-20.940103918157455
2017-12-30 06:00:00	31.357303619384766	Budrio_half-right	168	DESCENDING	-12.1478936892974	-20.93610567226167
2017-12-31 06:00:00	41.30550003051758	Budrio_half-right	95	DESCENDING	-10.81672458347349	-19.347016563780077
2018-01-01 18:00:00	37.369903564453125	Budrio_half-right	117	ASCENDING	-6.762669401931065	-17.346552636165733
2018-01-05 06:00:00	31.309219360351562	Budrio_half-right	168	DESCENDING	-10.884554263202608	-19.346506400311128
2018-01-06 06:00:00	41.09978485107422	Budrio_half-right	95	DESCENDING	-9.668650719453694	-21.942845288298486
2018-01-07 18:00:00	37.52825927734375	Budrio_half-right	117	ASCENDING	-7.6401873502297235	-17.170707954073613
2018-01-11 06:00:00	31.3580322265625	Budrio_half-right	168	DESCENDING	-7.1161241662218355	-16.78335101764794
2018-01-12 06:00:00	41.30571746826172	Budrio_half-right	95	DESCENDING	-7.589651023254884	-16.105069675147913
2018-01-13 18:00:00	37.3698844909668	Budrio_half-right	117	ASCENDING	-6.588869771045399	-16.03951362588221
2018-01-17 06:00:00	31.309476852416992	Budrio_half-right	168	DESCENDING	-7.750040803098992	-17.103661606834496
2018-01-18 06:00:00	41.10018539428711	Budrio_half-right	95	DESCENDING	-11.495995551053975	-22.007096969608007
2018-01-19 18:00:00	37.5289306640625	Budrio_half-right	117	ASCENDING	-10.970997921396947	-23.430239499186904
2018-01-23 06:00:00	31.358592987060547	Budrio_half-right	168	DESCENDING	-11.619096598475439	-23.501941754310845
2018-01-24 06:00:00	41.3061637878418	Budrio_half-right	95	DESCENDING	-11.422111155718813	-20.547416129970895
2018-01-25 18:00:00	37.36991500854492	Budrio_half-right	117	ASCENDING	-12.53784697864436	-23.67543169485973
2018-01-29 06:00:00	31.310792922973633	Budrio_half-right	168	DESCENDING	-11.746983750411637	-22.9648966315092
2018-01-30 06:00:00	41.10157012939453	Budrio_half-right	95	DESCENDING	-9.826852320275128	-21.323064694887975
2018-01-31 18:00:00	37.54946517944336	Budrio_half-right	117	ASCENDING	-11.638587020784328	-22.273921558577317
2018-02-04 06:00:00	31.358983993530273	Budrio_half-right	168	DESCENDING	-7.995612088784687	-17.90181381375491
2018-02-05 06:00:00	41.30641555786133	Budrio_half-right	95	DESCENDING	-7.8318668447763775	-15.82834226534387
2018-02-06 18:00:00	37.37063980102539	Budrio_half-right	117	ASCENDING	-5.394545488361844	-14.330966021948925
2018-02-10 06:00:00	31.31153106689453	Budrio_half-right	168	DESCENDING	-6.09465789176171	-16.354175643362954
2018-02-11 06:00:00	41.102210998535156	Budrio_half-right	95	DESCENDING	-7.536958272722273	-16.337009692197107
2018-02-12 18:00:00	37.53032684326172	Budrio_half-right	117	ASCENDING	-5.289799555159442	-14.680096438399772
2018-02-16 06:00:00	31.360774993896484	Budrio_half-right	168	DESCENDING	-9.26121149361491	-19.472831559305813
2018-02-17 06:00:00	41.30821228027344	Budrio_half-right	95	DESCENDING	-9.01724835312537	-16.749303476765135
2018-02-18 18:00:00	37.371070861816406	Budrio_half-right	117	ASCENDING	-5.581306362547832	-13.690899466453494
2018-02-22 06:00:00	31.313751220703125	Budrio_half-right	168	DESCENDING	-6.180189212846713	-15.481209315203422
