Field name;Date;Parameter name;Parameter value
Budrio_campo_safe_half;11/08/2022;TERRASCOPE_S2_FCOVER_V2;0.030806452
Budrio_campo_safe_half;16/08/2022;TERRASCOPE_S2_FCOVER_V2;0.029193548
Budrio_campo_safe_half;21/08/2022;TERRASCOPE_S2_FCOVER_V2;0.031129032
Budrio_campo_safe_half;31/08/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;05/09/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;10/09/2022;TERRASCOPE_S2_FCOVER_V2;0.030806452
Budrio_campo_safe_half;20/09/2022;TERRASCOPE_S2_FCOVER_V2;0.034354839
Budrio_campo_safe_half;05/10/2022;TERRASCOPE_S2_FCOVER_V2;0.031935484
Budrio_campo_safe_half;10/10/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;15/10/2022;TERRASCOPE_S2_FCOVER_V2;0.030483871
Budrio_campo_safe_half;20/10/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;30/10/2022;TERRASCOPE_S2_FCOVER_V2;0.034516129
Budrio_campo_safe_half;04/11/2022;TERRASCOPE_S2_FCOVER_V2;0.026935484
Budrio_campo_safe_half;09/11/2022;TERRASCOPE_S2_FCOVER_V2;0.019166667
Budrio_campo_safe_half;24/11/2022;TERRASCOPE_S2_FCOVER_V2;0.028709677
Budrio_campo_safe_half;28/01/2023;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;02/02/2023;TERRASCOPE_S2_FCOVER_V2;0.040806452
