Date	Angle[°]	Geometry	Orb	Pass	VV_norm[dB]	VH_norm[dB]	CR
2017-04-06 19:00:00	37.5374755859375	budrio-half	117	ASCENDING	-10.755813292753192	-22.84667217170835	0.06178941907116663
2017-04-10 07:00:00	31.368000030517578	budrio-half	168	DESCENDING	-11.978764984338609	-21.456773898302085	0.11277143546774054
2017-04-11 07:00:00	41.30532455444336	budrio-half	95	DESCENDING	-12.078786205200817	-22.48862428915496	0.0909947197149316
2017-04-12 19:00:00	37.38969421386719	budrio-half	117	ASCENDING	-11.728436690753387	-23.043211235796	0.07387926148818359
2017-04-16 07:00:00	31.279584884643555	budrio-half	168	DESCENDING	-12.595167367239043	-22.39818108744445	0.10464021612547285
2017-04-17 07:00:00	41.10106658935547	budrio-half	95	DESCENDING	-7.874339843225253	-16.751443092319715	0.12950593600282803
2017-04-18 19:00:00	37.5379638671875	budrio-half	117	ASCENDING	-7.272736752762196	-14.493242072459523	0.18964852444250674
2017-04-22 07:00:00	31.367692947387695	budrio-half	168	DESCENDING	-10.223642706302927	-22.95219610347491	0.05335125749905728
2017-04-23 07:00:00	41.30533981323242	budrio-half	95	DESCENDING	-12.540338888027447	-20.98039563214401	0.14321691866926645
2017-04-24 19:00:00	37.38858413696289	budrio-half	117	ASCENDING	-12.244913541481596	-23.965934050027926	0.06728185382850596
2017-04-28 07:00:00	31.279943466186523	budrio-half	168	DESCENDING	-6.375473144753946	-17.211284710033453	0.08249333159412242
2017-04-29 07:00:00	41.10187911987305	budrio-half	95	DESCENDING	-12.048694380287426	-19.70058470753352	0.17171608063044255
2017-04-30 19:00:00	37.537147521972656	budrio-half	117	ASCENDING	-11.302928390180892	-21.000438186152223	0.10721338805863143
2017-05-04 07:00:00	31.365793228149414	budrio-half	168	DESCENDING	-6.919735756090555	-17.089014077317156	0.09617720853491041
2017-05-05 07:00:00	41.30374526977539	budrio-half	95	DESCENDING	-8.771164376136966	-14.532936376939418	0.265352265536239
2017-05-06 19:00:00	37.39067077636719	budrio-half	117	ASCENDING	-6.450418621948138	-15.02201609753146	0.13894414556947576
2017-05-10 07:00:00	31.27954864501953	budrio-half	168	DESCENDING	-8.541452289135895	-14.967086404707846	0.22773856953418056
2017-05-11 07:00:00	41.29113006591797	budrio-half	95	DESCENDING	-7.623137789911012	-18.10681875551533	0.0894606199480358
2017-05-12 19:00:00	37.53934097290039	budrio-half	117	ASCENDING	-7.491591160573843	-16.4444757067669	0.12726575121823724
2017-05-16 07:00:00	31.389326095581055	budrio-half	168	DESCENDING	-8.827464692457484	-16.826820273854118	0.1585128380905398
