2018-02-22 05:25,         NaN
2018-02-23 05:16,         NaN
2018-02-23 17:13,         NaN
2018-02-24 05:08,         NaN
2018-02-24 17:04,         NaN
2018-02-25 16:57,         NaN
2018-03-02 17:05,         NaN
2018-03-03 16:56,         NaN
2018-03-04 16:49,         NaN
2018-03-06 05:25,         NaN
2018-03-07 05:16,         NaN
2018-03-07 17:13,         NaN
2018-03-08 05:08,         NaN
2018-03-08 17:04,       0.992
2018-03-09 04:59,         NaN
2018-03-09 16:57,         NaN
2018-03-10 16:48,         NaN
2018-03-12 05:24,       0.992
2018-03-13 05:16,       0.929
2018-03-13 17:12,         NaN
2018-03-14 05:07,         NaN
2018-03-14 17:05,       0.718
2018-03-15 05:00,         NaN
2018-03-15 16:56,         NaN
2018-03-16 16:49,         NaN
2018-03-18 05:25,       0.932
2018-03-19 05:16,       0.940
2018-03-19 17:13,         NaN
2018-03-20 05:08,         NaN
2018-03-20 17:04,       0.920
2018-03-21 16:57,         NaN
2018-03-22 16:48,         NaN
2018-03-24 05:24,       0.372
2018-03-25 05:16,       0.216
2018-03-25 17:12,         NaN
2018-03-26 05:07,         NaN
2018-03-26 17:05,       0.155
2018-03-27 05:00,         NaN
2018-03-27 16:56,         NaN
2018-03-28 16:49,         NaN
2018-03-30 05:25,       0.239
2018-03-31 05:16,       0.154
2018-03-31 17:13,         NaN
2018-04-01 05:08,         NaN
2018-04-01 17:04,       0.084
2018-04-02 04:59,         NaN
2018-04-02 16:57,         NaN
2018-04-03 16:48,         NaN
2018-04-05 05:24,       0.846
2018-04-06 05:16,       0.497
2018-04-06 17:12,         NaN
2018-04-07 05:07,         NaN
2018-04-07 17:05,       0.078
2018-04-08 05:00,         NaN
2018-04-08 16:56,         NaN
2018-04-09 16:49,         NaN
2018-04-11 05:25,       0.146
2018-04-12 05:16,       0.482
2018-04-12 17:13,         NaN
2018-04-13 05:08,         NaN
2018-04-13 17:04,       0.050
2018-04-14 04:59,         NaN
2018-04-14 16:57,         NaN
2018-04-15 16:48,         NaN
2018-04-17 05:24,       0.099
2018-04-18 05:16,       0.053
2018-04-19 05:07,         NaN
2018-04-19 17:05,       0.032
2018-04-20 05:00,         NaN
2018-04-20 16:56,         NaN
2018-04-21 16:49,         NaN
2018-04-23 05:25,       0.116
2018-04-24 05:16,       0.032
2018-04-24 17:13,         NaN
2018-04-25 05:08,         NaN
2018-04-25 17:04,       0.026
2018-04-26 04:59,         NaN
2018-04-26 16:57,         NaN
2018-04-27 16:48,         NaN
2018-04-29 05:24,       0.095
2018-04-30 05:16,       0.148
2018-04-30 17:13,         NaN
2018-05-01 05:07,         NaN
